"Referência,""Co Sk Localidade Gis"",""Localidade"",""Co_Sk_Sist_Abastecimento_ Gis"",""Co Sk Setor Atend Gis"",""Co Sk Poligonal"",""Nr_Volume_Fornecido_1"",""Consumo Autorizado (2)"",""Volume de Perdas (18)"",""Consumo Autorizado Faturado (6)"",""Vlm Agua Exportado Fat (3)"",""Vlm Agua Fat Medido (4)"",""Vlm Fat Agua Nao Medido (5)"",""Consumo Autorizado Não Faturado (9)"",""Volume Não Faturado Medido (7)"",""Vlm Agua Nao Fat Medido"",""Volume Não Faturado Não Medido (8)"",""Volume de Perdas Aparentes (13)"",""Vlm Perdas Submed Hid (10)"",""Vlm Ligacoes Clandestinas (11)"",""Volume de Fraudes (12)"",""Volume de Perdas Reais (17)"",""Vlm Vazamento Reserv (16)"",""Vazamento em ramais (14)"",""Vazamento em redes (15)"",""Nr Consumo Faturado"",""Vlm Extravaz Reserv"",""Vlm Desobstrucao"",""Vlm Descarga Uso Esp"",""Vlm Esvaziamento"",""Vlm Abast Emer Nao Fat"",""Vlm Abast Emer Fat"",""Vlm Limpeza"",""Vlm Descarga Limpeza"",""Nr Vazao Fornecido"",""Nr Pct Fraude"",""Nr Pct Continuidade Abast"",""Nr Pressao Media"",""Qt Ramais Pressurizados"",""Nr Ext Rede"",""Qt Dias Mes"",""Vlm Canf Rural"",""Qt Populacao"",""Vlm Consumo Proprio"",""Vlm Areas Irregulares"""
"202301,""11"",""INCRA8"",""-2"",""-2"",""12"",""36.814"",""15.616"",""21.198"",""15.616"",""0"",""15.616"",""0"",""0"",""0"",""0"",""0"",""2.706"",""2.104"",""367"",""234"",""18.492"",""0"",""14.794"",""3.698"",""15.833"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""14"",""1,50"",""100,00"",""25,00"",""1.079"",""10.438,57"",""31"",""0"",""5.880"",""0"",""0"""
"202301,""12"",""NUCLEOBANDEIRANTE"",""-2"",""-2"",""18"",""-97.654"",""118.599"",""-216.253"",""115.074"",""0"",""115.074"",""0"",""3.525"",""95"",""0"",""3.430"",""19.741"",""15.783"",""2.232"",""1.726"",""-235.994"",""0"",""-188.795"",""-47.199"",""114.348"",""0"",""32"",""805"",""1.051"",""0"",""0"",""0"",""0"",""36"",""1,50"",""98,81"",""33,00"",""6.565"",""71.394,41"",""31"",""0"",""25.326"",""95"",""1.542"""
"202301,""13"",""AGUAQUENTE"",""-2"",""-2"",""1"",""51.988"",""42.836"",""9.152"",""30.596"",""0"",""30.596"",""0"",""12.240"",""0"",""0"",""12.240"",""6.082"",""4.590"",""1.033"",""459"",""3.070"",""0"",""2.456"",""614"",""31.069"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""19"",""1,50"",""100,00"",""25,00"",""3.037"",""36.966,13"",""31"",""0"",""10.134"",""0"",""12.240"""
"202301,""14"",""RURAL"",""-2"",""-2"",""27"",""0"",""199.283"",""-199.283"",""23.383"",""0"",""23.258"",""125"",""175.900"",""0"",""0"",""175.900"",""4.674"",""3.511"",""814"",""349"",""-203.956"",""0"",""-163.165"",""-40.791"",""23.255"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1,50"",""95,00"",""25,00"",""2.394"",""144.563,50"",""31"",""175.696"",""7.663"",""0"",""204"""
"202301,""15"",""LAGOSUL"",""-2"",""-2"",""17"",""-452.194"",""288.086"",""-740.280"",""285.618"",""0"",""285.518"",""100"",""2.468"",""1.885"",""0"",""583"",""40.665"",""32.374"",""4.009"",""4.283"",""-780.945"",""5.357"",""-624.756"",""-161.546"",""285.013"",""0"",""83"",""167"",""333"",""0"",""0"",""0"",""0"",""169"",""1,50"",""95,74"",""38,00"",""11.790"",""412.144,98"",""31"",""0"",""32.215"",""1.885"",""0"""
"202301,""16"",""JARDIM MANGUEIRAL"",""-2"",""-2"",""30"",""87.557"",""80.095"",""7.462"",""80.095"",""0"",""80.095"",""0"",""0"",""0"",""0"",""0"",""712"",""509"",""3"",""200"",""6.749"",""2.678"",""5.400"",""-1.329"",""80.206"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""33"",""0,25"",""100,00"",""30,00"",""39"",""10.930,32"",""31"",""0"",""27.933"",""0"",""0"""
"202301,""17"",""PLANO PILOTO"",""-2"",""-2"",""3"",""2.890.454"",""1.708.615"",""1.181.838"",""1.691.204"",""0"",""1.691.004"",""200"",""17.411"",""4.852"",""0"",""12.559"",""155.386"",""122.376"",""7.645"",""25.365"",""1.026.453"",""5.357"",""821.162"",""199.934"",""1.678.721"",""0"",""174"",""295"",""2.781"",""28"",""0"",""0"",""0"",""3.208"",""1,50"",""100,00"",""46,00"",""22.484"",""627.233,91"",""31"",""0"",""211.368"",""4.852"",""9.282"""
"202301,""18"",""TAQUARI"",""-2"",""-2"",""36"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0,00"",""0,00"",""0,00"",""0"",""26.740,13"",""31"",""0"",""0"",""0"",""0"""
"202301,""19"",""CRUZEIRO/SIA/CID. ESTRUTURAL/SCIA"",""-2"",""-2"",""7"",""1.040.960"",""804.486"",""236.474"",""743.669"",""0"",""743.469"",""200"",""60.817"",""144"",""0"",""60.673"",""79.128"",""61.718"",""6.258"",""11.152"",""157.346"",""2.678"",""125.877"",""28.791"",""742.169"",""0"",""57"",""349"",""2.289"",""3.732"",""0"",""0"",""0"",""1.296"",""1,50"",""99,98"",""34,00"",""18.405"",""464.571,49"",""31"",""0"",""156.613"",""144"",""54.246"""
"202301,""20"",""SITIO DO GAMA"",""-2"",""-2"",""34"",""47.381"",""29.238"",""18.143"",""29.238"",""0"",""29.238"",""0"",""0"",""0"",""0"",""0"",""5.192"",""4.111"",""643"",""439"",""12.951"",""2.678"",""10.361"",""-88"",""29.082"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""18"",""1,50"",""100,00"",""25,00"",""1.890"",""23.931,06"",""31"",""0"",""9.048"",""0"",""0"""
"202301,""21"",""VALE DO AMANHECER"",""-2"",""-2"",""37"",""63.552"",""35.984"",""27.568"",""33.959"",""0"",""33.934"",""25"",""2.025"",""87"",""0"",""1.938"",""7.115"",""4.758"",""1.119"",""1.239"",""20.452"",""2.678"",""16.362"",""1.412"",""33.947"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""24"",""3,65"",""100,00"",""30,00"",""3.292"",""24.266,59"",""31"",""0"",""11.079"",""87"",""1.938"""
"202301,""22"",""GUARA"",""-2"",""-2"",""11"",""0"",""562.272"",""-562.272"",""533.042"",""0"",""532.917"",""125"",""29.230"",""897"",""0"",""28.333"",""78.810"",""62.536"",""8.280"",""7.994"",""-641.082"",""0"",""-512.866"",""-128.216"",""528.992"",""0"",""118"",""139"",""400"",""0"",""0"",""0"",""0"",""0"",""1,50"",""100,00"",""25,00"",""24.353"",""295.282,13"",""31"",""0"",""103.135"",""897"",""27.676"""
"202301,""23"",""CANDANGOLANDIA"",""-2"",""-2"",""6"",""97.654"",""58.973"",""38.681"",""58.876"",""0"",""58.876"",""0"",""97"",""0"",""0"",""97"",""11.143"",""8.727"",""1.532"",""883"",""27.538"",""0"",""22.031"",""5.508"",""58.598"",""0"",""24"",""12"",""61"",""0"",""0"",""0"",""0"",""36"",""1,50"",""97,59"",""25,00"",""4.507"",""31.194,37"",""31"",""0"",""16.160"",""0"",""0"""
"202301,""24"",""LAGO NORTE/VARJAO/TORTO"",""-2"",""-2"",""15"",""0"",""94.046"",""-94.046"",""61.111"",""0"",""61.086"",""25"",""32.935"",""241"",""0"",""32.694"",""10.038"",""7.759"",""1.363"",""916"",""-104.084"",""2.678"",""-83.267"",""-23.495"",""60.594"",""0"",""9"",""60"",""9"",""0"",""0"",""0"",""0"",""0"",""1,50"",""100,00"",""30,00"",""4.009"",""105.923,38"",""31"",""0"",""16.684"",""241"",""32.616"""
"202301,""25"",""CEILANDIA"",""-2"",""-2"",""5"",""2.090.116"",""1.624.085"",""466.032"",""1.487.917"",""0"",""1.459.567"",""28.350"",""136.168"",""762"",""0"",""135.406"",""256.486"",""196.587"",""38.006"",""21.894"",""209.546"",""8.035"",""167.637"",""33.874"",""1.461.198"",""0"",""298"",""34"",""81"",""0"",""0"",""0"",""0"",""780"",""1,50"",""100,00"",""27,00"",""111.781"",""904.050,60"",""31"",""0"",""448.724"",""762"",""134.992"""
"202301,""26"",""LAGO NORTE"",""-2"",""-2"",""16"",""246.172"",""199.253"",""46.918"",""191.503"",""0"",""191.503"",""0"",""7.750"",""37"",""0"",""7.713"",""18.377"",""13.233"",""2.271"",""2.873"",""28.542"",""0"",""22.834"",""5.708"",""189.147"",""0"",""52"",""0"",""657"",""0"",""0"",""0"",""0"",""92"",""1,50"",""100,00"",""25,00"",""6.680"",""205.266,47"",""31"",""0"",""32.381"",""37"",""7.004"""
"202301,""27"",""JARDIM BOTANICO"",""-2"",""-2"",""14"",""204.285"",""150.641"",""53.644"",""138.681"",""0"",""138.631"",""50"",""11.960"",""0"",""0"",""11.960"",""22.531"",""17.407"",""3.044"",""2.079"",""31.114"",""0"",""24.891"",""6.223"",""133.960"",""0"",""0"",""340"",""340"",""0"",""0"",""0"",""0"",""205"",""1,50"",""99,28"",""45,00"",""8.954"",""212.720,56"",""31"",""0"",""33.063"",""0"",""11.280"""
"202301,""28"",""ITAPOA"",""-2"",""-2"",""13"",""-536.227"",""207.069"",""-743.296"",""204.216"",""0"",""204.091"",""125"",""2.853"",""19"",""0"",""2.834"",""35.760"",""26.315"",""6.383"",""3.061"",""-779.056"",""0"",""-623.245"",""-155.811"",""202.918"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""237"",""1,50"",""100,00"",""20,00"",""18.774"",""148.213,49"",""31"",""0"",""92.587"",""19"",""2.834"""
"202301,""29"",""COND. SANTA MÔNICA"",""-2"",""-2"",""32"",""10.071"",""2.121"",""7.950"",""2.121"",""0"",""2.121"",""0"",""0"",""0"",""0"",""0"",""359"",""282"",""45"",""32"",""7.591"",""5.357"",""6.073"",""-3.839"",""2.098"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""4"",""1,50"",""98,97"",""30,00"",""132"",""22.048,22"",""31"",""0"",""440"",""0"",""0"""
"202301,""30"",""BRAZLANDIA"",""-2"",""-2"",""2"",""261.744"",""156.647"",""105.097"",""143.003"",""0"",""142.928"",""75"",""13.644"",""881"",""0"",""12.763"",""26.729"",""20.425"",""4.160"",""2.144"",""78.368"",""2.678"",""62.694"",""12.995"",""143.473"",""0"",""38"",""0"",""0"",""77"",""0"",""0"",""0"",""98"",""1,50"",""99,05"",""30,00"",""12.234"",""123.183,17"",""31"",""0"",""55.601"",""881"",""12.648"""
"202301,""31"",""BASEVI"",""-2"",""-2"",""4"",""8.491"",""5.866"",""2.625"",""5.866"",""0"",""5.866"",""0"",""0"",""0"",""0"",""0"",""1.055"",""790"",""176"",""88"",""1.570"",""0"",""1.256"",""314"",""5.907"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""3"",""1,50"",""100,00"",""20,00"",""519"",""5.026,68"",""31"",""0"",""5.000"",""0"",""0"""
"202301,""32"",""ENGENHO DAS LAGES"",""-2"",""-2"",""8"",""14.032"",""6.004"",""8.028"",""6.001"",""0"",""5.976"",""25"",""3"",""3"",""0"",""0"",""1.224"",""903"",""231"",""90"",""6.804"",""0"",""5.443"",""1.361"",""5.945"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""5"",""1,50"",""100,00"",""30,00"",""680"",""10.450,68"",""31"",""0"",""1.737"",""3"",""0"""
"202301,""33"",""EXPORTADO"",""-2"",""-2"",""-2"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0,00"",""0,00"",""0,00"",""0"",""198,36"",""31"",""0"",""0"",""0"",""0"""
"202301,""34"",""PARK WAY"",""-2"",""-2"",""19"",""96.288"",""141.408"",""-45.120"",""138.165"",""0"",""138.140"",""25"",""3.243"",""0"",""0"",""3.243"",""22.438"",""18.264"",""2.102"",""2.072"",""-67.558"",""2.678"",""-54.046"",""-16.190"",""138.328"",""0"",""0"",""171"",""264"",""0"",""0"",""0"",""0"",""36"",""1,50"",""100,00"",""30,00"",""6.183"",""180.092,97"",""31"",""0"",""19.075"",""0"",""2.808"""
"202301,""35"",""SOBRADINHO/SOBRADINHO II"",""-2"",""-2"",""29"",""928.507"",""678.246"",""250.262"",""553.690"",""0"",""546.240"",""7.450"",""124.556"",""1.565"",""0"",""122.991"",""95.084"",""72.837"",""14.053"",""8.194"",""155.178"",""18.749"",""124.142"",""12.287"",""540.417"",""0"",""372"",""145"",""520"",""0"",""0"",""40"",""432"",""347"",""1,50"",""100,00"",""32,00"",""41.333"",""556.563,68"",""31"",""0"",""170.525"",""1.565"",""121.482"""
"202301,""36"",""PLANALTINA"",""-2"",""-2"",""21"",""1.003.345"",""640.222"",""363.123"",""575.515"",""0"",""575.190"",""325"",""64.707"",""190"",""0"",""64.517"",""105.285"",""78.498"",""18.160"",""8.628"",""257.838"",""8.035"",""206.270"",""43.532"",""573.589"",""0"",""9"",""566"",""719"",""21"",""0"",""0"",""0"",""500"",""1,50"",""100,00"",""34,00"",""53.411"",""641.682,17"",""31"",""0"",""176.214"",""190"",""63.202"""
"202301,""37"",""AGUAS CLARAS"",""-2"",""-2"",""0"",""0"",""692.116"",""-692.116"",""690.242"",""0"",""690.192"",""50"",""1.874"",""1.813"",""0"",""61"",""33.351"",""21.922"",""1.076"",""10.353"",""-725.467"",""0"",""-580.373"",""-145.093"",""677.623"",""0"",""61"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1,50"",""100,00"",""31,00"",""3.165"",""79.698,33"",""31"",""0"",""134.885"",""1.813"",""0"""
"202301,""38"",""SAO SEBASTIAO"",""-2"",""-2"",""33"",""680.527"",""470.739"",""209.789"",""229.472"",""0"",""229.122"",""350"",""241.267"",""397"",""0"",""240.870"",""41.101"",""31.007"",""6.657"",""3.437"",""168.688"",""10.714"",""134.950"",""23.024"",""228.425"",""0"",""0"",""128"",""2.611"",""2.143"",""0"",""0"",""0"",""254"",""1,50"",""98,99"",""31,00"",""19.579"",""230.268,62"",""31"",""0"",""77.816"",""397"",""235.988"""
"202301,""39"",""SAMAMBAIA"",""-2"",""-2"",""28"",""1.061.289"",""897.089"",""164.201"",""869.709"",""0"",""868.359"",""1.350"",""27.380"",""2.111"",""0"",""25.269"",""137.908"",""106.567"",""18.315"",""13.025"",""26.292"",""9.374"",""21.034"",""-4.116"",""824.917"",""0"",""423"",""229"",""0"",""0"",""0"",""0"",""0"",""396"",""1,50"",""100,00"",""36,00"",""53.869"",""576.088,83"",""31"",""0"",""229.480"",""2.111"",""24.616"""
"202301,""40"",""RIACHO FUNDO I"",""-2"",""-2"",""25"",""314.953"",""179.378"",""135.575"",""166.108"",""0"",""166.008"",""100"",""13.270"",""1.209"",""0"",""12.061"",""28.330"",""22.049"",""3.790"",""2.490"",""107.245"",""2.678"",""85.796"",""18.771"",""165.852"",""0"",""51"",""0"",""0"",""0"",""0"",""0"",""0"",""118"",""1,50"",""100,00"",""36,00"",""11.147"",""88.145,90"",""31"",""0"",""45.843"",""1.209"",""12.010"""
"202301,""42"",""TAGUATINGA CENTRO"",""-2"",""-2"",""57"",""0"",""740.775"",""-740.775"",""738.926"",""0"",""737.926"",""1.000"",""1.849"",""185"",""0"",""1.664"",""108.791"",""84.778"",""12.944"",""11.069"",""-849.566"",""0"",""-679.653"",""-169.913"",""734.181"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""1,50"",""99,18"",""0,00"",""38.071"",""439.789,67"",""31"",""0"",""0"",""185"",""1.664"""
